model with params (0.0001, 'CONC', 'mid-low', 'mid', 600, 200) took 3.7018022537231445 to run on rank 1
model with params (0.0001, 'CONC', 'mid-low', 'mid', 600, 300) took 3.7684295177459717 to run on rank 1
model with params (0.0001, 'CONC', 'mid-low', 'mid', 600, 500) took 3.835210084915161 to run on rank 1
model with params (0.0001, 'CONC', 'mid-low', 'mid', 600, 700) took 3.998192548751831 to run on rank 1
model with params (0.0001, 'CONC', 'mid-low', 'mid', 600, 900) took 4.077196359634399 to run on rank 1
model with params (0.0001, 'CONC', 'mid-low', 'low', 300, 200) took 4.121748685836792 to run on rank 1
model with params (0.0001, 'CONC', 'mid-low', 'low', 300, 300) took 4.259112596511841 to run on rank 1
model with params (0.0001, 'CONC', 'mid-low', 'low', 300, 500) took 4.307548761367798 to run on rank 1
model with params (0.0001, 'CONC', 'mid-low', 'low', 300, 700) took 4.390685081481934 to run on rank 1
model with params (0.0001, 'CONC', 'mid-low', 'low', 300, 900) took 4.494662523269653 to run on rank 1
model with params (0.0001, 'CONC', 'mid-low', 'low', 600, 200) took 4.610594034194946 to run on rank 1
model with params (0.0001, 'CONC', 'mid-low', 'low', 600, 300) took 4.744715690612793 to run on rank 1
model with params (0.0001, 'CONC', 'mid-low', 'low', 600, 500) took 4.814010858535767 to run on rank 1
model with params (0.0001, 'CONC', 'mid-low', 'low', 600, 700) took 4.924462556838989 to run on rank 1
model with params (0.0001, 'CONC', 'mid-low', 'low', 600, 900) took 5.2348127365112305 to run on rank 1
model with params (0.0001, 'CONC', 'low', 'high', 300, 200) took 5.337932586669922 to run on rank 1
model with params (0.0001, 'CONC', 'low', 'high', 300, 300) took 5.4399542808532715 to run on rank 1
model with params (0.0001, 'CONC', 'low', 'high', 300, 500) took 5.626408100128174 to run on rank 1
model with params (0.0001, 'CONC', 'low', 'high', 300, 700) took 5.760167121887207 to run on rank 1
model with params (0.0001, 'CONC', 'low', 'high', 300, 900) took 5.856557607650757 to run on rank 1
model with params (0.0001, 'CONC', 'low', 'high', 600, 200) took 5.932667255401611 to run on rank 1
model with params (0.0001, 'CONC', 'low', 'high', 600, 300) took 6.112869024276733 to run on rank 1
model with params (0.0001, 'CONC', 'low', 'high', 600, 500) took 6.2656333446502686 to run on rank 1
model with params (0.0001, 'CONC', 'low', 'high', 600, 700) took 6.507212162017822 to run on rank 1
model with params (0.0001, 'CONC', 'low', 'high', 600, 900) took 6.674052476882935 to run on rank 1
model with params (0.0001, 'CONC', 'low', 'mid', 300, 200) took 6.8779823780059814 to run on rank 1
model with params (0.0001, 'CONC', 'low', 'mid', 300, 300) took 6.980965614318848 to run on rank 1
model with params (0.0001, 'CONC', 'low', 'mid', 300, 500) took 7.344843149185181 to run on rank 1
model with params (0.0001, 'CONC', 'low', 'mid', 300, 700) took 7.815041780471802 to run on rank 1
model with params (0.0001, 'CONC', 'low', 'mid', 300, 900) took 7.9881439208984375 to run on rank 1
model with params (0.0001, 'CONC', 'low', 'mid', 600, 200) took 8.046516180038452 to run on rank 1
model with params (0.0001, 'CONC', 'low', 'mid', 600, 300) took 8.264689445495605 to run on rank 1
model with params (0.0001, 'CONC', 'low', 'mid', 600, 500) took 8.873569011688232 to run on rank 1
model with params (0.0001, 'CONC', 'low', 'mid', 600, 700) took 8.980379104614258 to run on rank 1
model with params (0.0001, 'CONC', 'low', 'mid', 600, 900)model with params (0.001, 'REPR', 'mid-low', 'high', 300, 200) took 0.062376976013183594 to run on rank 7
model with params (0.001, 'REPR', 'mid-low', 'high', 300, 300) took 0.13996458053588867 to run on rank 7
model with params (0.001, 'REPR', 'mid-low', 'high', 300, 500) took 0.19129228591918945 to run on rank 7
model with params (0.001, 'REPR', 'mid-low', 'high', 300, 700) took 0.26264309883117676 to run on rank 7
model with params (0.001, 'REPR', 'mid-low', 'high', 300, 900) took 0.35692477226257324 to run on rank 7
model with params (0.001, 'REPR', 'mid-low', 'high', 600, 200) took 0.41672515869140625 to run on rank 7
model with params (0.001, 'REPR', 'mid-low', 'high', 600, 300) took 0.47112441062927246 to run on rank 7
model with params (0.001, 'REPR', 'mid-low', 'high', 600, 500) took 0.5413639545440674 to run on rank 7
model with params (0.001, 'REPR', 'mid-low', 'high', 600, 700) took 0.636493444442749 to run on rank 7
model with params (0.001, 'REPR', 'mid-low', 'high', 600, 900) took 0.7458105087280273 to run on rank 7
model with params (0.001, 'REPR', 'mid-low', 'mid', 300, 200) took 0.7920689582824707 to run on rank 7
model with params (0.001, 'REPR', 'mid-low', 'mid', 300, 300) took 0.851830244064331 to run on rank 7
model with params (0.001, 'REPR', 'mid-low', 'mid', 300, 500) took 0.9355056285858154 to run on rank 7
model with params (0.001, 'REPR', 'mid-low', 'mid', 300, 700) took 1.039156198501587 to run on rank 7
model with params (0.001, 'REPR', 'mid-low', 'mid', 300, 900) took 1.161417007446289 to run on rank 7
model with params (0.001, 'REPR', 'mid-low', 'mid', 600, 200) took 1.2389144897460938 to run on rank 7
model with params (0.001, 'REPR', 'mid-low', 'mid', 600, 300) took 1.3184902667999268 to run on rank 7
model with params (0.001, 'REPR', 'mid-low', 'mid', 600, 500) took 1.4192726612091064 to run on rank 7
model with params (0.001, 'REPR', 'mid-low', 'mid', 600, 700) took 1.549919843673706 to run on rank 7
model with params (0.001, 'REPR', 'mid-low', 'mid', 600, 900) took 1.635558843612671 to run on rank 7
model with params (0.001, 'REPR', 'mid-low', 'low', 300, 200) took 1.6792798042297363 to run on rank 7
model with params (0.001, 'REPR', 'mid-low', 'low', 300, 300) took 1.7289175987243652 to run on rank 7
model with params (0.001, 'REPR', 'mid-low', 'low', 300, 500) took 1.8150265216827393 to run on rank 7
model with params (0.001, 'REPR', 'mid-low', 'low', 300, 700) took 1.8750133514404297 to run on rank 7
model with params (0.001, 'REPR', 'mid-low', 'low', 300, 900) took 1.9634342193603516 to run on rank 7
model with params (0.001, 'REPR', 'mid-low', 'low', 600, 200) took 2.025702476501465 to run on rank 7
model with params (0.001, 'REPR', 'mid-low', 'low', 600, 300) took 2.0833990573883057 to run on rank 7
model with params (0.001, 'REPR', 'mid-low', 'low', 600, 500) took 2.176762342453003 to run on rank 7
model with params (0.001, 'REPR', 'mid-low', 'low', 600, 700) took 2.265888214111328 to run on rank 7
model with params (0.001, 'REPR', 'mid-low', 'low', 600, 900) took 2.3642938137054443 to run on rank 7
model with params (0.001, 'REPR', 'low', 'high', 300, 200) took 2.4517805576324463 to run on rank 7
model with params (0.001, 'REPR', 'low', 'high', 300, 300) took 2.558739185333252 to run on rank 7
model with params (0.001, 'REPR', 'low', 'high', 300, 500) took 2.621307611465454 to run on rank 7
model with params (0.001, 'REPR', 'low', 'high', 300, 700) took 2.723175048828125 to run on rank 7
model with params (0.001, 'REPR', 'low', 'high', 300, 900) took 2.815699338912964 to run on rank 7
model with params (0.001, 'REPR', 'low', 'high', 600, 200) took 2.8804616928100586 to run on rank 7
model with params (0.001, 'REPR', 'low', 'high', 600, 300) took 2.9327592849731445 to run on rank 7
model with params (0.001, 'REPR', 'low', 'high', 600, 500) took 3.055974245071411 to run on rank 7
model with params (0.001, 'REPR', 'low', 'high', 600, 700) took 3.1776440143585205 to run on rank 7
model with params (0.001, 'REPR', 'low', 'high', 600, 900) took 3.32030987739563 to run on rank 7
model with params (0.001, 'REPR', 'low', 'mid', 300, 200) took 3.4015989303588867 to run on rank 7
model with params (0.001, 'REPR', 'low', 'mid', 300, 300) took 3.4458279609680176 to run on rank 7
model with params (0.001, 'REPR', 'low', 'mid', 300, 500) took 3.7212448120117188 to run on rank 7
model with params (0.001, 'REPR', 'low', 'mid', 300, 700) took 3.9384002685546875 to run on rank 7
model with params (0.001, 'REPR', 'low', 'mid', 300, 900) took 4.014240980148315 to run on rank 7
model with params (0.001, 'REPR', 'low', 'mid', 600, 200) took 4.278000116348267 to run on rank 7
model with params (0.001, 'REPR', 'low', 'mid', 600, 300) took 4.3350865840911865 to run on rank 7
model with params (0.001, 'REPR', 'low', 'mid', 600, 500) took 4.474491596221924 to run on rank 7
model with params (0.001, 'REPR', 'low', 'mid', 600, 700) took 5.105642318725586 to run on rank 7
model with params (0.001, 'REPR', 'low', 'mid', 600, 900) took 5.290131568908691 to run on rank 7
model with params (0.001, 'REPR', 'low', 'low', 300, 200) took 5.432318925857544 to run on rank 7
model with params (0.001, 'REPR', 'low', 'low', 300, 300) took 5.657634496688843 to run on rank 7
model with params (0.001, 'REPR', 'low', 'low', 300, 500) took 5.750157356262207 to run on rank 7
model with params (0.001, 'REPR', 'low', 'low', 300, 700) took 5.9999680519104 to run on rank 7
model with params (0.001, 'REPR', 'low', 'low', 300, 900) took 6.096333265304565 to run on rank 7
model with params (0.001, 'REPR', 'low', 'low', 600, 200) took 6.265249729156494 to run on rank 7
model with params (0.001, 'REPR', 'low', 'low', 600, 300) took 6.477587699890137 to run on rank 7
model with params (0.001, 'REPR', 'low', 'low', 600, 500) took 6.641713619232178 to run on rank 7
model with params (0.001, 'REPR', 'low', 'low', 600, 700) took 6.75080132484436 to run on rank 7
model with params (0.001, 'REPR', 'low', 'low', 600, 900) took 6.918085813522339 to run on rank 7
model with params (0.001, 'REPR', 'none', 'high', 300, 200) took 7.1391754150390625 to run on rank 7
model with params (0.001, 'REPR', 'none', 'high', 300, 300) took 7.467675685882568 to run on rank 7
model with params (0.001, 'REPR', 'none', 'high', 300, 500) took 8.288737297058105 to run on rank 7
model with params (0.001, 'REPR', 'none', 'high', 300, 700) took 8.42940092086792 to run on rank 7
model with params (0.001, 'REPR', 'none', 'high', 300, 900) took 9.49257230758667 to run on rank 7
model with params (0.001, 'REPR', 'none', 'high', 600, 200) took 9.829321146011353 to run on rank 7
model with params (0.001, 'REPR', 'none', 'high', 600, 300) took 10.231090307235718 to run on rank 7
model with params (0.001, 'REPR', 'none', 'high', 600, 500) took 11.016396760940552 to run on rank 7
model with params (0.001, 'REPR', 'none', 'high', 600, 700) took 11.192549467086792 to run on rank 7
model with params (0.001, 'REPR', 'none', 'high', 600, 900) took 14.26317024230957 to run on rank 7
model with params (0.001, 'REPR', 'none', 'mid', 300, 200) took 14.64875864982605 to run on rank 7
model with params (0.001, 'REPR', 'none', 'mid', 300, 300) took 14.951730012893677 to run on rank 7
model with params (0.001, 'REPR', 'none', 'mid', 300, 500) took 15.926570653915405 to run on rank 7
model with params (0.001, 'REPR', 'none', 'mid', 300, 700) took 16.76718282699585 to run on rank 7
model with params (0.001, 'REPR', 'none', 'mid', 300, 900) took 17.03153967857361 to run on rank 7
model with params (0.001, 'REPR', 'none', 'mid', 600, 200) took 18.019657135009766 to run on rank 7
model with params (0.001, 'REPR', 'none', 'mid', 600, 300) took 18.215611934661865 to run on rank 7
model with params (0.001, 'REPR', 'none', 'mid', 600, 500) took 18.30721950531006 to run on rank 7
model with params (0.001, 'REPR', 'none', 'mid', 600, 700) took 19.58743953704834 to run on rank 7
model with params (0.001, 'REPR', 'none', 'mid', 600, 900) took 19.721089363098145 to run on rank 7
model with params (0.001, 'REPR', 'none', 'low', 300, 200) took 20.138980388641357 to run on rank 7
model with params (0.001, 'REPR', 'none', 'low', 300, 300)model with params (0.005, 'REPR', 'mid-low', 'high', 300, 200) took 0.07026100158691406 to run on rank 12
model with params (0.005, 'REPR', 'mid-low', 'high', 300, 300) took 0.12423467636108398 to run on rank 12
model with params (0.005, 'REPR', 'mid-low', 'high', 300, 500) took 0.18384122848510742 to run on rank 12
model with params (0.005, 'REPR', 'mid-low', 'high', 300, 700) took 0.2637791633605957 to run on rank 12
model with params (0.005, 'REPR', 'mid-low', 'high', 300, 900) took 0.3769378662109375 to run on rank 12
model with params (0.005, 'REPR', 'mid-low', 'high', 600, 200) took 0.4621391296386719 to run on rank 12
model with params (0.005, 'REPR', 'mid-low', 'high', 600, 300) took 0.5390446186065674 to run on rank 12
model with params (0.005, 'REPR', 'mid-low', 'high', 600, 500) took 0.5941867828369141 to run on rank 12
model with params (0.005, 'REPR', 'mid-low', 'high', 600, 700) took 0.6567940711975098 to run on rank 12
model with params (0.005, 'REPR', 'mid-low', 'high', 600, 900) took 0.7621181011199951 to run on rank 12
model with params (0.005, 'REPR', 'mid-low', 'mid', 300, 200) took 0.8251724243164062 to run on rank 12
model with params (0.005, 'REPR', 'mid-low', 'mid', 300, 300) took 0.8714721202850342 to run on rank 12
model with params (0.005, 'REPR', 'mid-low', 'mid', 300, 500) took 0.9219615459442139 to run on rank 12
model with params (0.005, 'REPR', 'mid-low', 'mid', 300, 700) took 0.9831335544586182 to run on rank 12
model with params (0.005, 'REPR', 'mid-low', 'mid', 300, 900) took 1.0499534606933594 to run on rank 12
model with params (0.005, 'REPR', 'mid-low', 'mid', 600, 200) took 1.112013339996338 to run on rank 12
model with params (0.005, 'REPR', 'mid-low', 'mid', 600, 300) took 1.2150309085845947 to run on rank 12
model with params (0.005, 'REPR', 'mid-low', 'mid', 600, 500) took 1.3091907501220703 to run on rank 12
model with params (0.005, 'REPR', 'mid-low', 'mid', 600, 700) took 1.4414751529693604 to run on rank 12
model with params (0.005, 'REPR', 'mid-low', 'mid', 600, 900) took 1.5985405445098877 to run on rank 12
model with params (0.005, 'REPR', 'mid-low', 'low', 300, 200) took 1.6381640434265137 to run on rank 12
model with params (0.005, 'REPR', 'mid-low', 'low', 300, 300) took 1.7818107604980469 to run on rank 12
model with params (0.005, 'REPR', 'mid-low', 'low', 300, 500) took 1.8423113822937012 to run on rank 12
model with params (0.005, 'REPR', 'mid-low', 'low', 300, 700) took 1.8967480659484863 to run on rank 12
model with params (0.005, 'REPR', 'mid-low', 'low', 300, 900) took 1.9694318771362305 to run on rank 12
model with params (0.005, 'REPR', 'mid-low', 'low', 600, 200) took 2.0534684658050537 to run on rank 12
model with params (0.005, 'REPR', 'mid-low', 'low', 600, 300) took 2.1155834197998047 to run on rank 12
model with params (0.005, 'REPR', 'mid-low', 'low', 600, 500) took 2.1953046321868896 to run on rank 12
model with params (0.005, 'REPR', 'mid-low', 'low', 600, 700) took 2.3510992527008057 to run on rank 12
model with params (0.005, 'REPR', 'mid-low', 'low', 600, 900) took 2.4273834228515625 to run on rank 12
model with params (0.005, 'REPR', 'low', 'high', 300, 200) took 2.4643359184265137 to run on rank 12
model with params (0.005, 'REPR', 'low', 'high', 300, 300) took 2.5245749950408936 to run on rank 12
model with params (0.005, 'REPR', 'low', 'high', 300, 500) took 3.025675058364868 to run on rank 12
model with params (0.005, 'REPR', 'low', 'high', 300, 700) took 3.096957206726074 to run on rank 12
model with params (0.005, 'REPR', 'low', 'high', 300, 900) took 3.1505539417266846 to run on rank 12
model with params (0.005, 'REPR', 'low', 'high', 600, 200) took 3.5240535736083984 to run on rank 12
model with params (0.005, 'REPR', 'low', 'high', 600, 300) took 3.8689661026000977 to run on rank 12
model with params (0.005, 'REPR', 'low', 'high', 600, 500) took 4.0344603061676025 to run on rank 12
model with params (0.005, 'REPR', 'low', 'high', 600, 700) took 4.09971809387207 to run on rank 12
model with params (0.005, 'REPR', 'low', 'high', 600, 900) took 4.370227813720703 to run on rank 12
model with params (0.005, 'REPR', 'low', 'mid', 300, 200) took 4.438348770141602 to run on rank 12
model with params (0.005, 'REPR', 'low', 'mid', 300, 300) took 4.524430513381958 to run on rank 12
model with params (0.005, 'REPR', 'low', 'mid', 300, 500) took 4.588841915130615 to run on rank 12
model with params (0.005, 'REPR', 'low', 'mid', 300, 700) took 4.6614439487457275 to run on rank 12
model with params (0.005, 'REPR', 'low', 'mid', 300, 900) took 4.820526123046875 to run on rank 12
model with params (0.005, 'REPR', 'low', 'mid', 600, 200) took 5.195773601531982 to run on rank 12
model with params (0.005, 'REPR', 'low', 'mid', 600, 300) took 5.458232402801514 to run on rank 12
model with params (0.005, 'REPR', 'low', 'mid', 600, 500) took 5.538812160491943 to run on rank 12
model with params (0.005, 'REPR', 'low', 'mid', 600, 700) took 6.188229322433472 to run on rank 12
model with params (0.005, 'REPR', 'low', 'mid', 600, 900) took 6.301403522491455 to run on rank 12
model with params (0.005, 'REPR', 'low', 'low', 300, 200) took 6.3436901569366455 to run on rank 12
model with params (0.005, 'REPR', 'low', 'low', 300, 300) took 6.435972213745117 to run on rank 12
model with params (0.005, 'REPR', 'low', 'low', 300, 500) took 6.529706716537476 to run on rank 12
model with params (0.005, 'REPR', 'low', 'low', 300, 700) took 6.600224018096924 to run on rank 12
model with params (0.005, 'REPR', 'low', 'low', 300, 900) took 6.739025354385376 to run on rank 12
model with params (0.005, 'REPR', 'low', 'low', 600, 200) took 6.847277402877808 to run on rank 12
model with params (0.005, 'REPR', 'low', 'low', 600, 300) took 7.014482498168945 to run on rank 12
model with params (0.005, 'REPR', 'low', 'low', 600, 500) took 7.214160442352295 to run on rank 12
model with params (0.005, 'REPR', 'low', 'low', 600, 700) took 7.366267919540405 to run on rank 12
model with params (0.005, 'REPR', 'low', 'low', 600, 900) took 7.7540318965911865 to run on rank 12
model with params (0.005, 'REPR', 'none', 'high', 300, 200) took 8.116517066955566 to run on rank 12
model with params (0.005, 'REPR', 'none', 'high', 300, 300) took 8.643378496170044 to run on rank 12
model with params (0.005, 'REPR', 'none', 'high', 300, 500) took 9.446707248687744 to run on rank 12
model with params (0.005, 'REPR', 'none', 'high', 300, 700) took 9.505366086959839 to run on rank 12
model with params (0.005, 'REPR', 'none', 'high', 300, 900) took 9.809699296951294 to run on rank 12
model with params (0.005, 'REPR', 'none', 'high', 600, 200) took 10.301841735839844 to run on rank 12
model with params (0.005, 'REPR', 'none', 'high', 600, 300) took 11.149030208587646 to run on rank 12
model with params (0.005, 'REPR', 'none', 'high', 600, 500) took 12.521326303482056 to run on rank 12
model with params (0.005, 'REPR', 'none', 'high', 600, 700) took 14.352400541305542 to run on rank 12
model with params (0.005, 'REPR', 'none', 'high', 600, 900) took 15.000645637512207 to run on rank 12
model with params (0.005, 'REPR', 'none', 'mid', 300, 200) took 15.376356363296509 to run on rank 12
model with params (0.005, 'REPR', 'none', 'mid', 300, 300) took 15.857908725738525 to run on rank 12
model with params (0.005, 'REPR', 'none', 'mid', 300, 500) took 16.2664053440094 to run on rank 12
model with params (0.005, 'REPR', 'none', 'mid', 300, 700) took 16.41427755355835 to run on rank 12
model with params (0.005, 'REPR', 'none', 'mid', 300, 900) took 16.64560890197754 to run on rank 12
model with params (0.005, 'REPR', 'none', 'mid', 600, 200) took 17.23526883125305 to run on rank 12
model with params (0.005, 'REPR', 'none', 'mid', 600, 300) took 18.493651628494263 to run on rank 12
model with params (0.005, 'REPR', 'none', 'mid', 600, 500) took 20.324049711227417 to run on rank 12
model with params (0.005, 'REPR', 'none', 'mid', 600, 700) took 20.916574001312256 to run on rank 12
model with params (0.005, 'REPR', 'none', 'mid', 600, 900) took 21.259977340698242 to run on rank 12
model with params (0.005, 'REPR', 'none', 'low', 300, 200)model with params (0.0001, 'REPR', 'mid-low', 'high', 300, 200) took 0.07494330406188965 to run on rank 2
model with params (0.0001, 'REPR', 'mid-low', 'high', 300, 300) took 0.16545915603637695 to run on rank 2
model with params (0.0001, 'REPR', 'mid-low', 'high', 300, 500) took 0.22780394554138184 to run on rank 2
model with params (0.0001, 'REPR', 'mid-low', 'high', 300, 700) took 0.3150339126586914 to run on rank 2
model with params (0.0001, 'REPR', 'mid-low', 'high', 300, 900) took 0.4244377613067627 to run on rank 2
model with params (0.0001, 'REPR', 'mid-low', 'high', 600, 200) took 0.48296332359313965 to run on rank 2
model with params (0.0001, 'REPR', 'mid-low', 'high', 600, 300) took 0.579862117767334 to run on rank 2
model with params (0.0001, 'REPR', 'mid-low', 'high', 600, 500) took 0.6450984477996826 to run on rank 2
model with params (0.0001, 'REPR', 'mid-low', 'high', 600, 700) took 0.754690408706665 to run on rank 2
model with params (0.0001, 'REPR', 'mid-low', 'high', 600, 900) took 0.8247256278991699 to run on rank 2
model with params (0.0001, 'REPR', 'mid-low', 'mid', 300, 200) took 0.8655805587768555 to run on rank 2
model with params (0.0001, 'REPR', 'mid-low', 'mid', 300, 300) took 0.909311056137085 to run on rank 2
model with params (0.0001, 'REPR', 'mid-low', 'mid', 300, 500) took 0.9828345775604248 to run on rank 2
model with params (0.0001, 'REPR', 'mid-low', 'mid', 300, 700) took 1.0499143600463867 to run on rank 2
model with params (0.0001, 'REPR', 'mid-low', 'mid', 300, 900) took 1.1428852081298828 to run on rank 2
model with params (0.0001, 'REPR', 'mid-low', 'mid', 600, 200) took 1.2086563110351562 to run on rank 2
model with params (0.0001, 'REPR', 'mid-low', 'mid', 600, 300) took 1.3028490543365479 to run on rank 2
model with params (0.0001, 'REPR', 'mid-low', 'mid', 600, 500) took 1.4694957733154297 to run on rank 2
model with params (0.0001, 'REPR', 'mid-low', 'mid', 600, 700) took 1.573936939239502 to run on rank 2
model with params (0.0001, 'REPR', 'mid-low', 'mid', 600, 900) took 1.7584648132324219 to run on rank 2
model with params (0.0001, 'REPR', 'mid-low', 'low', 300, 200) took 1.8307015895843506 to run on rank 2
model with params (0.0001, 'REPR', 'mid-low', 'low', 300, 300) took 1.8854899406433105 to run on rank 2
model with params (0.0001, 'REPR', 'mid-low', 'low', 300, 500) took 1.957528829574585 to run on rank 2
model with params (0.0001, 'REPR', 'mid-low', 'low', 300, 700) took 2.0166537761688232 to run on rank 2
model with params (0.0001, 'REPR', 'mid-low', 'low', 300, 900) took 2.0741918087005615 to run on rank 2
model with params (0.0001, 'REPR', 'mid-low', 'low', 600, 200) took 2.1711549758911133 to run on rank 2
model with params (0.0001, 'REPR', 'mid-low', 'low', 600, 300) took 2.256009340286255 to run on rank 2
model with params (0.0001, 'REPR', 'mid-low', 'low', 600, 500) took 2.403895616531372 to run on rank 2
model with params (0.0001, 'REPR', 'mid-low', 'low', 600, 700) took 2.5581729412078857 to run on rank 2
model with params (0.0001, 'REPR', 'mid-low', 'low', 600, 900) took 2.63301682472229 to run on rank 2
model with params (0.0001, 'REPR', 'low', 'high', 300, 200) took 2.709811210632324 to run on rank 2
model with params (0.0001, 'REPR', 'low', 'high', 300, 300) took 2.812732458114624 to run on rank 2
model with params (0.0001, 'REPR', 'low', 'high', 300, 500) took 2.884032726287842 to run on rank 2
model with params (0.0001, 'REPR', 'low', 'high', 300, 700) took 2.9606075286865234 to run on rank 2
model with params (0.0001, 'REPR', 'low', 'high', 300, 900) took 3.0604846477508545 to run on rank 2
model with params (0.0001, 'REPR', 'low', 'high', 600, 200) took 3.1279184818267822 to run on rank 2
model with params (0.0001, 'REPR', 'low', 'high', 600, 300) took 3.226654529571533 to run on rank 2
model with params (0.0001, 'REPR', 'low', 'high', 600, 500) took 3.539353609085083 to run on rank 2
model with params (0.0001, 'REPR', 'low', 'high', 600, 700) took 3.6027121543884277 to run on rank 2
model with params (0.0001, 'REPR', 'low', 'high', 600, 900) took 3.694382429122925 to run on rank 2
model with params (0.0001, 'REPR', 'low', 'mid', 300, 200) took 3.766244888305664 to run on rank 2
model with params (0.0001, 'REPR', 'low', 'mid', 300, 300) took 3.849522113800049 to run on rank 2
model with params (0.0001, 'REPR', 'low', 'mid', 300, 500) took 4.04480504989624 to run on rank 2
model with params (0.0001, 'REPR', 'low', 'mid', 300, 700) took 4.117846727371216 to run on rank 2
model with params (0.0001, 'REPR', 'low', 'mid', 300, 900) took 4.1750407218933105 to run on rank 2
model with params (0.0001, 'REPR', 'low', 'mid', 600, 200) took 4.373603582382202 to run on rank 2
model with params (0.0001, 'REPR', 'low', 'mid', 600, 300) took 4.5311219692230225 to run on rank 2
model with params (0.0001, 'REPR', 'low', 'mid', 600, 500) took 4.936525821685791 to run on rank 2
model with params (0.0001, 'REPR', 'low', 'mid', 600, 700) took 5.047741174697876 to run on rank 2
model with params (0.0001, 'REPR', 'low', 'mid', 600, 900) took 5.147616863250732 to run on rank 2
model with params (0.0001, 'REPR', 'low', 'low', 300, 200) took 5.232733488082886 to run on rank 2
model with params (0.0001, 'REPR', 'low', 'low', 300, 300) took 5.339343786239624 to run on rank 2
model with params (0.0001, 'REPR', 'low', 'low', 300, 500) took 5.411369323730469 to run on rank 2
model with params (0.0001, 'REPR', 'low', 'low', 300, 700) took 5.922176122665405 to run on rank 2
model with params (0.0001, 'REPR', 'low', 'low', 300, 900) took 5.992061138153076 to run on rank 2
model with params (0.0001, 'REPR', 'low', 'low', 600, 200) took 6.093558311462402 to run on rank 2
model with params (0.0001, 'REPR', 'low', 'low', 600, 300) took 6.212161302566528 to run on rank 2
model with params (0.0001, 'REPR', 'low', 'low', 600, 500) took 6.302733421325684 to run on rank 2
model with params (0.0001, 'REPR', 'low', 'low', 600, 700) took 6.424821138381958 to run on rank 2
model with params (0.0001, 'REPR', 'low', 'low', 600, 900) took 6.664292573928833 to run on rank 2
model with params (0.0001, 'REPR', 'none', 'high', 300, 200) took 7.022398471832275 to run on rank 2
model with params (0.0001, 'REPR', 'none', 'high', 300, 300) took 7.16274619102478 to run on rank 2
model with params (0.0001, 'REPR', 'none', 'high', 300, 500) took 7.9579527378082275 to run on rank 2
model with params (0.0001, 'REPR', 'none', 'high', 300, 700) took 8.978866577148438 to run on rank 2
model with params (0.0001, 'REPR', 'none', 'high', 300, 900) took 9.754673957824707 to run on rank 2
model with params (0.0001, 'REPR', 'none', 'high', 600, 200) took 10.252148389816284 to run on rank 2
model with params (0.0001, 'REPR', 'none', 'high', 600, 300) took 11.35917592048645 to run on rank 2
model with params (0.0001, 'REPR', 'none', 'high', 600, 500) took 12.251692771911621 to run on rank 2
model with params (0.0001, 'REPR', 'none', 'high', 600, 700) took 13.37822413444519 to run on rank 2
model with params (0.0001, 'REPR', 'none', 'high', 600, 900) took 14.18831467628479 to run on rank 2
model with params (0.0001, 'REPR', 'none', 'mid', 300, 200) took 14.463133096694946 to run on rank 2
model with params (0.0001, 'REPR', 'none', 'mid', 300, 300) took 14.905280828475952 to run on rank 2
model with params (0.0001, 'REPR', 'none', 'mid', 300, 500) took 15.05578327178955 to run on rank 2
model with params (0.0001, 'REPR', 'none', 'mid', 300, 700) took 15.684045553207397 to run on rank 2
model with params (0.0001, 'REPR', 'none', 'mid', 300, 900) took 16.19723081588745 to run on rank 2
model with params (0.0001, 'REPR', 'none', 'mid', 600, 200) took 17.077017784118652 to run on rank 2
model with params (0.0001, 'REPR', 'none', 'mid', 600, 300) took 18.464595794677734 to run on rank 2
model with params (0.0001, 'REPR', 'none', 'mid', 600, 500) took 18.586350679397583 to run on rank 2
model with params (0.0001, 'REPR', 'none', 'mid', 600, 700) took 21.095381498336792 to run on rank 2
model with params (0.0001, 'REPR', 'none', 'mid', 600, 900) took 22.05782914161682 to run on rank 2
model with params (0.0001, 'REPR', 'none', 'low', 300, 200) took took 20.30377960205078 to run on rank 7
model with params (0.001, 'REPR', 'none', 'low', 300, 500) took 20.380600929260254 to run on rank 7
model with params (0.001, 'REPR', 'none', 'low', 300, 700) took 21.57564091682434 to run on rank 7
model with params (0.001, 'REPR', 'none', 'low', 300, 900) took 22.07936930656433 to run on rank 7
model with params (0.001, 'REPR', 'none', 'low', 600, 200) took 22.927818536758423 to run on rank 7
model with params (0.001, 'REPR', 'none', 'low', 600, 300) took 24.085039377212524 to run on rank 7
model with params (0.001, 'REPR', 'none', 'low', 600, 500) took 25.295461893081665 to run on rank 7
model with params (0.001, 'REPR', 'none', 'low', 600, 700) took 25.38836431503296 to run on rank 7
model with params (0.001, 'REPR', 'none', 'low', 600, 900) took 28.0394229888916 to run on rank 7
model with params (0.003, 'NONE', 'high', 'high', 300, 200) took 28.083898544311523 to run on rank 7
model with params (0.003, 'NONE', 'high', 'high', 300, 300) took 28.12800621986389 to run on rank 7
model with params (0.003, 'NONE', 'high', 'high', 300, 500) took 28.172040939331055 to run on rank 7
model with params (0.003, 'NONE', 'high', 'high', 300, 700) took 28.221177577972412 to run on rank 7
